ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Iba1_nuc
9,33,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,9823,68109,1686,3795,1375,3576,1533.21867,3708.072178,9823,-2.04E-10,45773046.3,-518487839,8.37E-11,-7898303.037,1157477897,-88266399293,20874923.83,-104678712.3,1.26E+11,-6.98E+12,41.65878574,45055,0.783225214,111.8348427,-5,0.144224699,0.02400454,0.690714604,0.093382967,0.194920061,0.006108063,0.000205093,0.001535813,-4.85E-05,4893.331733,1891.557824,4659.782785,804.0622048,804.0622048,2125.106772,279.8094132,311.8413058,16.1245155,3.494662354,2.828427125,190.886933,173.9681729,nan,nan,0.474374711,-0.054216093,nan,-0.081855055,0.121032595,-0.093124291,0.216339893,-0.010945813,0.132985079,-0.074264696,-0.077881821,-0.074475463,0.020433832,-0.06763998,-73.80346413,2267.672365,0.218022417,9823,1554182,291673656,60114031280,1297345,197365898,37180134766,7.81E+12,192218103,28221521822,5.35E+12,1.14E+15,1533.21867,3708.072178,0,33,33
9,34,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,6904,23691,1464,4119,1305,3970,1393.206547,4051.090962,6904,1.46E-11,10286787.46,-197406723.9,-8.00E-11,-4380793.711,-20444036.12,-13474019525,8300282.876,16375447.68,17487608674,-2.96E+11,19.01583781,18008,0.807276806,93.7573774,-3,0.291418682,0.052587743,0.389950406,0.035524903,0.003879503,0.002430574,3.27E-06,-0.000237573,6.71E-06,1996.743529,695.4740755,1489.975009,634.529796,634.529796,1202.242595,178.7397451,196.8146336,17.69180601,4.013577287,3.16227766,136.2420873,105.4873699,nan,nan,0.215813298,-0.049843667,nan,-0.09190756,-0.005161961,-0.040944429,0.174137108,0.004134674,0.053140799,-0.010840443,-0.013311316,-0.0363382,-0.003855586,-0.016625469,-51.38731546,1284.437734,0.383385162,6904,608978,64002634,7262768618,559852,45001818,4396761738,4.68E+11,53699220,4042512666,3.77E+11,3.85E+13,1393.206547,4051.090962,0,34,35
9,35,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,11070,74700,518,4179,269,3879,400.5863595,4054.406504,11070,-1.75E-10,35920286.94,1666707.549,-1.46E-11,-8350679.618,-99320449.68,661971897.5,52156296.73,2338386341,2.17E+11,1.60E+13,48.30055121,49237,0.646757061,118.7213619,-8,0.148192771,0.020703697,0.718729084,0.036128008,0.321607823,0.069488979,0.005664039,0.00993606,0.008708147,5030.223352,2926.107603,3244.831702,754.352269,754.352269,4711.499253,283.69627,318.5922158,17.02938637,3.290928384,2.828427125,239.6262143,216.3740318,nan,nan,0.293119395,0.000129268,nan,-0.068143836,-0.007703173,0.000487974,0.425609689,0.181362383,0.159866638,0.112422598,-0.183476741,-0.164593299,-0.091678784,-0.061673435,-22.90471941,2592.118108,0.22483092,11070,1456661,227597005,39403567619,1941750,247157134,37625003472,6.44E+12,392751876,51089648866,7.93E+12,1.39E+15,400.5863595,4054.406504,0,35,37
9,36,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,3570,15000,1894,4235,1794,4085,1855.588515,4145.992717,3570,1.97E-12,1833356.529,-40591988.37,-9.21E-12,1320591.301,-38684567.47,2251505501,4074365.811,-13117117.66,2464212554,-85117138422,14.19760548,8708,0.859778654,67.42006507,1,0.238,0.070434412,0.463536186,0.073864343,0.072486264,0.009334016,-0.000188722,-0.002038283,0.000152745,1312.539309,342.2848754,513.5452463,-369.9135298,-369.9135298,1141.278939,144.9159375,166.8112706,17.4642492,4.317686239,2.828427125,77.31151497,74.00377022,nan,nan,0.143850209,-0.053305226,nan,0.103617235,-0.050800409,0.049484406,0.319685977,-0.017225343,0.054159359,-0.031309653,0.116826577,0.080489982,-0.024799033,0.030506277,24.84291296,798.0803025,0.409967846,3570,219871,15374885,1132151767,217744,14731121,1061737959,79184526473,17355164,1216854571,88623425017,6.62E+12,1855.588515,4145.992717,0,36,38
9,37,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,8025,36547,1056,4352,895,4125,975.8152025,4214.98405,8025,1.46E-11,10405734.95,-68049448.7,-9.46E-11,6043994.346,-73639544.35,22562659301,20338359.96,-158914118.1,26444929101,-5.34E+11,36.59482502,25260,0.821292609,101.0828737,-8,0.219580267,0.027326268,0.477388145,0.059018691,0.018423261,0.005736613,2.73E-05,-0.000548488,5.23E-05,2890.307165,940.7326983,1296.664791,-753.1457129,-753.1457129,2534.375073,215.0463081,231.4649001,18.86796226,3.608358931,2.828427125,141.2683228,122.6854644,nan,nan,0.161578167,-0.011795382,nan,0.093849933,-0.012764344,0.043657128,0.315809978,-0.02754545,0.051169042,-0.011525999,0.077486147,0.020277439,-0.003898876,0.016181401,25.2951338,1921.043902,0.317695962,8025,648542,62817788,6690465962,722122,64402430,6555852676,7.25E+11,85317822,7823789120,8.05E+11,8.98E+13,975.8152025,4214.98405,0,37,39
9,38,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,8264,35511,586,4347,319,4214,471.4439739,4282.658519,8264,-2.04E-10,34172378.06,-1557010286,1.09E-11,6964070.894,-346828706.6,96365370206,6570716.34,8326051.345,43447213219,-2.67E+12,30.4721965,25787,0.928910662,102.577052,-3,0.232716623,0.032816801,0.596586461,0.204939738,0.091213125,0.065989355,0.00505686,0.029870232,0.000799304,4335.662828,594.5276847,4135.08931,-842.6997694,-842.6997694,795.1012028,263.3830011,287.0888364,20.80865205,3.94264041,2.914213562,131.6077183,97.53175358,nan,nan,0.500373827,-0.250793173,nan,0.101972383,-0.055864931,0.170745815,0.096212633,0.001341107,0.076982321,-0.051972529,-0.005478537,0.020532061,-0.019062522,0.042106903,76.61196029,1778.901766,0.320471555,8264,1259797,226220839,43347739597,567394,93459867,17308420321,3.40E+12,45527148,7904950997,1.51E+12,3.04E+14,471.4439739,4282.658519,0,38,40
9,39,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,10440,56334,560,4572,314,4343,446.5686782,4428.672893,10440,-1.46E-10,36318562.76,-242520499.4,5.09E-11,-2968019.964,-500959487.1,-3059138858,27342761.93,-325342538.7,1.00E+11,-1.20E+12,47.00253848,42434,0.537763922,115.2936288,-4,0.185323251,0.021275447,0.584083145,0.009747931,0.055837048,0.004809109,-4.61E-05,0.00029325,6.39E-05,3564.293032,2533.535003,3478.789536,284.2931,284.2931,2619.038499,238.8068016,264.3728428,15.5241747,3.264166004,2.828427125,222.7104887,201.3369317,nan,nan,0.333217389,-0.021776958,nan,-0.02723114,-0.044983305,-0.002688424,0.250865757,-0.029213904,0.088103053,-0.010305504,0.091983738,-0.037441645,-0.000522789,-0.010223017,-73.26090668,2483.223664,0.246029128,10440,1384017,219795867,38524934769,894425,115604720,17542655280,2.94E+12,103970739,12949363186,1.89E+12,3.07E+14,446.5686782,4428.672893,0,39,42
9,40,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,4920,17952,1725,4497,1589,4365,1661.516667,4437.524593,4920,0,6278374.633,-50357873.25,2.00E-11,807656.4833,89937722.15,-81561210.24,3541705.024,7377316.84,5034860208,-61168230731,15.59061006,14289,0.699267775,79.14757457,0,0.274064171,0.064141172,0.405681128,0.017234576,0.035917209,0.001382417,4.23E-06,-0.000103403,-8.78E-06,1320.925667,675.0254833,1276.092405,-164.1578218,-164.1578218,719.8587448,145.3781643,162.8004914,17,4.099787686,3,125.6922466,103.9250101,nan,nan,0.259368375,-0.029658872,nan,0.033365411,0.052969897,-0.000684839,0.146312753,0.004344959,0.042275827,-0.007322309,-0.025737141,-0.000497263,0.011849975,-0.003409662,74.72443419,981.7909806,0.344320806,4920,356782,32151016,3191700238,356821,26683126,2538814200,2.64E+11,29420003,2257967784,2.24E+11,2.40E+13,1661.516667,4437.524593,0,40,43
9,41,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,5758,29463,1561,4579,1378,4418,1477.318513,4486.748524,5758,-4.37E-11,9490297.846,-174990598.4,4.73E-11,-1228556.793,-119299539.5,-796208108.2,7095485.862,17502741.28,4978192469,41999408311,19.91145373,17807,0.585509705,85.62308858,-1,0.195431558,0.05022235,0.500256427,0.010709846,0.050315871,0.004161945,-1.88E-05,0.000410204,-5.72E-05,1738.181314,1142.29519,1648.193443,213.365195,213.365195,1232.283061,166.7660068,184.2959576,13.60147051,3.647595771,3,147.8819321,135.1914311,nan,nan,0.286244085,-0.069556155,nan,-0.037055435,-0.047419789,-0.004170726,0.214012341,0.006957079,0.026076944,0.002899295,0.063017904,-0.023268038,-0.008144013,-0.004625428,-67.13216432,1200.306745,0.323355984,5758,571876,66288172,8293776646,395854,38087074,4193877562,4.97E+11,34309864,3256184496,3.42E+11,3.82E+13,1477.318513,4486.748524,0,41,44
9,42,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,3069,10057,195,4582,82,4493,132.2645813,4527.81753,3069,1.01E-11,2020805.16,174601.4077,6.89E-12,-642080.8345,2058643.396,-1266827104,1170657.817,-7808644.999,1176115483,-11140497589,9.984687712,6768,0.806834538,62.51057641,1,0.305160585,0.100153358,0.338841062,0.02673588,0.002127563,0.000830326,1.08E-06,6.27E-05,2.45E-07,770.8593931,269.0438252,658.4572043,209.2149998,209.2149998,381.446014,111.0574189,131.3659012,16.03121954,4.246052537,3,80.62670121,65.61022179,nan,nan,0.21455106,0.000334623,nan,-0.068170414,0.003945381,-0.04382548,0.124290001,-0.014965232,0.04068734,-0.006956895,0.020879428,-0.024326547,0.007057741,-0.014114438,-61.75278087,620.5411973,0.453457447,3069,154262,9774720,694646660,106855,4728941,277842403,18362778587,4891085,193328357,10846885303,6.92E+11,132.2645813,4527.81753,0,42,45
9,43,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,4022,28290,759,4627,554,4489,677.4840875,4567.326703,4022,-7.28E-12,7260296.482,-165537216,3.64E-12,-295976.091,151539923.1,-4154452265,2559928.712,47748401.28,7275605963,-34419190492,23.3458658,15161,0.806756949,71.56094919,-1,0.142170378,0.042834136,0.607067963,0.085768808,0.301834573,0.030408044,1.62E-05,-7.19E-05,-0.002913134,1809.761411,631.8659366,1805.145818,73.5892817,73.5892817,636.4815296,170.1651627,204.3526364,15.23154621,3.408509032,2.236067977,133.26091,100.5477746,nan,nan,0.448817956,-0.161357992,nan,-0.018296689,0.147714081,-0.063853922,0.158250007,0.046542925,0.111826047,-0.008341678,-0.016467961,-0.002446601,0.049442365,-0.003304249,-86.41105298,1086.252921,0.265285931,4022,496653,68589039,10097179851,315030,38605216,5450796544,8.29E+11,27235190,3364495324,4.91E+11,7.76E+13,677.4840875,4567.326703,0,43,46
9,44,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,5160,22451,1102,4726,945,4583,1047.268992,4641.879651,5160,-2.18E-11,4301874.639,-104754665.2,5.64E-11,-299151.9558,-33903273.34,1820917918,4493858.263,-37084709.32,2614984417,-57509277734,17.03241919,13449,0.365171318,81.05501867,-2,0.22983386,0.058711566,0.330348721,0.000556937,0.00871013,0.005999797,-3.44E-05,3.85E-05,-2.64E-05,913.186448,791.4129516,833.6966354,57.97518524,57.97518524,870.9027642,120.8758999,157.276826,20.51828453,4.656802826,3,125.0826531,112.5282508,nan,nan,0.161569115,-0.054770804,nan,-0.011235501,-0.017726271,0.013253826,0.168779605,-0.019389679,0.019033559,-0.005827254,0.040087379,-0.019049227,0.002403687,-0.001673445,-36.10480746,1050.915872,0.383671648,5160,527708,58270040,6734360372,303819,30772111,3335828417,3.79E+11,22382615,2216734845,2.33E+11,2.56E+13,1047.268992,4641.879651,0,44,47
9,45,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,3602,23870,1647,4737,1492,4583,1580.56663,4645.002221,3602,-3.64E-11,3962738.509,-63521013.71,4.37E-11,-2725496.533,112781918.5,-8954777252,5440891.982,-176722694.1,11923906058,-7.08E+11,18.45097416,14033,0.866297535,67.72155373,0,0.150900712,0.05419768,0.724783234,0.189492577,0.40064765,0.236267108,0.07171098,0.102601731,0.011901763,2089.323324,521.3458852,1100.149503,756.6620025,756.6620025,1510.519706,182.8364657,191.031411,14.76482306,3.464101512,2.236067977,105.1182784,91.33199967,nan,nan,0.305427402,-0.0815752,nan,-0.210067186,0.144837229,-0.191612423,0.419355832,-0.226951497,0.255145211,-0.252541183,0.230766797,-0.305982856,0.293488161,-0.329811829,-37.41394344,913.8742418,0.256680681,3602,319017,32216999,3491762793,223332,17054266,1627531326,1.73E+11,19287972,1193574302,1.01E+11,1.02E+13,1580.56663,4645.002221,0,45,48
9,46,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,5817,28314,412,4752,214,4609,306.505759,4683.093175,5817,4.37E-11,8841008.057,53678953.75,3.27E-11,-228714.1214,-6738208.68,-2958331.395,4875189.499,-13623011.46,5064824742,-64511352596,29.30737736,19993,0.671471833,86.06064392,-2,0.205446069,0.034121102,0.405355065,0.013919036,0.001406873,0.000246662,1.41E-07,2.86E-05,-3.51E-08,1522.117024,835.8333896,1519.856981,39.31822612,39.31822612,838.0934329,156.0572728,197.0634416,16.55294536,3.583815274,2.236067977,128.9973642,115.6431331,nan,nan,0.261278491,0.020799667,nan,-0.006759193,-0.002610939,-1.50E-05,0.144076574,-0.005278682,0.025731626,-0.004297238,0.00021068,-0.007386377,0.000638916,-0.001790197,-86.71021253,1463.669227,0.290951833,5817,538106,58618912,7111954220,431000,39641268,4294208360,5.19E+11,36809348,3357561352,3.59E+11,4.27E+13,306.505759,4683.093175,0,46,49
9,47,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,4050,25160,822,4825,652,4677,730.6995062,4747.572346,4050,-7.28E-12,6340733.299,55625178.54,5.82E-11,3289512.545,94273173.82,9848563467,4074733.303,65937340.29,7500508680,3.29E+11,14.46522552,15080,0.894993957,71.80961047,-1,0.160969793,0.069131311,0.634992629,0.179965678,0.114271802,0.016252486,0.00052264,0.006347613,-0.000466277,2144.912901,426.8072476,1565.61316,-812.2253197,-812.2253197,1006.106988,185.2528176,171.2308383,14.14213562,3.83445237,3,122.4255897,82.63725529,nan,nan,0.386571151,0.053288545,nan,0.200549462,0.090313063,0.148254477,0.248421479,0.063167526,0.112908243,0.077781237,-0.038443325,0.091215117,0.053789329,0.071992889,54.50256918,858.0153314,0.268567639,4050,318733,31424863,3526771537,285818,25783248,2829765494,3.42E+11,24245580,2438349746,2.86E+11,3.60E+13,730.6995062,4747.572346,0,47,50
9,48,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,4871,20096,272,4991,144,4834,215.4185999,4913.120304,4871,-5.34E-11,2713675.475,-16682926.94,-3.99E-11,-2035013.3,-14908337.63,-3182060198,7401483.502,38790194.23,4669582613,71318468875,19.14657341,13438,0.87215,78.75245915,-1,0.242386545,0.052228667,0.426320733,0.068461536,0.008324956,0.000230357,-1.74E-07,-5.80E-05,-2.67E-07,1675.556504,401.0517853,557.1084941,417.7814206,417.7814206,1519.499795,163.7342483,174.8885359,16.1245155,3.65802818,2.828427125,110.7770984,80.10510948,nan,nan,0.11437251,-0.010074579,nan,-0.085769128,-0.00900293,-0.02753303,0.311948223,0.02342484,0.040403936,0.008841757,0.01622289,-0.048235073,-0.011395313,-0.014817641,-20.4825074,1082.578823,0.362479536,4871,347880,27558778,2339140218,385395,25489358,1874874950,1.48E+11,37894053,2423108662,1.72E+11,1.31E+13,215.4185999,4913.120304,0,48,51
9,49,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,8388,39156,635,4987,384,4831,500.8234382,4910.029924,8388,1.75E-10,29667401.51,701208474.6,-7.19E-11,-1024178.683,-158823330.8,-10607376078,9644079.489,-222269791.6,30911135665,-4.60E+11,40.74400066,28877,0.822955839,103.3437628,0,0.214220043,0.024543491,0.558730735,0.081838913,0.049644065,0.006482705,7.45E-05,0.001433323,-8.93E-05,3543.115305,1143.5181,3536.886208,122.1004629,122.1004629,1149.747197,238.0962933,250.5773334,15.29705854,3.177939744,2.828427125,145.068841,135.2637778,nan,nan,0.421660254,0.108818091,nan,-0.014556564,-0.024647237,-0.017973502,0.137070481,-0.034493272,0.052376889,-0.008501818,-0.006312839,-0.006828443,-0.001571672,-0.010094277,-87.07952095,2072.363707,0.290473387,8388,979915,144144441,24472353373,662903,76418429,10993604693,1.83E+12,62033253,6862786583,9.48E+11,1.52E+14,500.8234382,4910.029924,0,49,52
9,50,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,5143,24948,1635,5091,1473,4937,1565.859032,5013.504375,5143,8.73E-11,6334156.798,-118896748.5,7.28E-12,-3430996.328,185529537.4,-13350565338,6943745.652,-167640034.8,13208851377,-7.71E+11,18.95379095,13472,0.826558933,80.92138765,-1,0.206148789,0.052759894,0.501991571,0.067834135,0.112785772,0.038014591,0.002455589,0.009486172,0.000407424,1960.618168,621.1244823,1231.607388,667.1196438,667.1196438,1350.135262,177.1154727,192.0937271,17.02938637,4.085799633,3,109.583394,99.68947646,nan,nan,0.239472562,-0.062679954,nan,-0.129714105,0.097807408,-0.098140911,0.262519009,-0.088376425,0.097099162,-0.078982927,0.025466923,-0.086806565,0.071122298,-0.072789383,-42.4617123,1106.779833,0.381754751,5143,477574,50681216,5763679228,393462,33105504,3425666292,3.91E+11,37045310,2747379122,2.69E+11,3.02E+13,1565.859032,5013.504375,0,50,53
9,51,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,7935,40596,1583,5088,1384,4884,1485.170132,4975.194581,7935,3.49E-10,16698788.32,-179596292.1,1.36E-10,-2411994.684,12555391.4,-13604207939,16356913.57,-361986922.3,47874423426,-1.44E+12,43.26605569,30193,0.505230492,100.5144556,0,0.195462607,0.023112807,0.524991801,0.005899304,0.026364938,0.009938877,-0.000127449,0.000414217,9.82E-05,2387.636444,1778.173498,2104.447173,303.9690843,303.9690843,2061.362768,195.4537876,257.4975728,16.4924225,3.415244988,2.236067977,180.2536418,168.6735781,nan,nan,0.265210734,-0.032020642,nan,-0.038307383,0.00223853,-0.027229049,0.259781067,-0.064539494,0.095821455,-0.032267897,0.022561002,-0.05795586,0.028283102,-0.040585595,-47.02687899,2077.074385,0.26280926,7935,802785,97916653,13105481697,723629,70797647,8453979889,1.11E+12,82347957,7529245095,8.70E+11,1.13E+14,1485.170132,4975.194581,0,51,54
9,52,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,3125,11220,1283,5256,1173,5154,1234.10528,5205.3312,3125,-6.88E-12,1583654.363,-11691758.04,3.62E-12,-46812.9648,14407359.14,-52822116.73,1468534.208,12176439.54,610013620.1,5819418839,12.59754846,6883,0.304507341,63.07831305,1,0.278520499,0.079380524,0.31254411,0.00023088,0.01617143,0.000199091,-2.06E-07,-2.57E-06,2.92E-07,512.0919636,464.6083791,506.7693961,14.98014874,14.98014874,469.9309466,90.51779613,109.772492,16.1245155,3.940128348,2.828427125,87.21210289,86.21910499,nan,nan,0.162166207,-0.021416809,nan,-0.004793648,0.026391212,-0.001730875,0.150377903,0.022304642,0.019988926,0.003411179,-0.012309209,-0.002140759,0.004736438,0.001113279,-70.43946462,703.3523805,0.454017144,3125,190954,13251952,991611766,160410,9755085,688924919,52964518407,9702572,600248887,43390619325,3.41E+12,1234.10528,5205.3312,0,52,55
9,53,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,22-1-2,0,slice1,7312,28800,1040,5376,752,5276,903.5697484,5341.763539,7312,5.82E-11,43381452.43,-761303998.3,-2.91E-11,-5096194.905,-129340022.6,-81209281101,2753582.16,135014729.4,28042717674,1.84E+12,29.51474254,19307,0.975570214,96.48796584,-6,0.253888889,0.033881373,0.862896058,0.613777245,0.070456692,0.020355114,0.000649067,0.010970249,0.000415843,6019.002322,290.4936556,5932.911984,696.9631982,696.9631982,376.5839934,310.3289177,295.0406752,17,3.523858325,2.828427125,90.33111157,68.17549773,nan,nan,0.811393871,-0.16652048,nan,-0.095317724,-0.028290621,-0.207728994,0.051502187,0.029531853,0.071731771,0.054960527,-0.011574527,-0.023299493,-0.026076532,-0.047852022,-82.95837509,1646.806312,0.378722743,7312,1108278,211362870,44425544676,480863,67788089,12225772445,2.43E+12,34376835,4675215331,8.26E+11,1.61E+14,903.5697484,5341.763539,0,53,56
10,1,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,22-1-2,0,slice2,11279,58140,1441,1188,1213,933,1347.440731,1071.397376,11279,2.91E-11,30715272.13,-850441506,2.91E-11,-1326191.354,248801074.2,9643899528,27048424.96,279829629.8,64708641479,7.98E+11,49.33963793,41763,0.381193611,119.8368425,-5,0.193997248,0.02026768,0.454060569,0.001265513,0.022431379,0.001859711,4.43E-06,3.39E-05,1.12E-05,2761.294448,2360.054704,2723.226539,117.5805793,117.5805793,2398.122614,210.1920816,271.5363696,16.40121947,3.386200255,2.828427125,219.4765795,194.3215769,nan,nan,0.241442197,-0.062945974,nan,-0.010424734,0.018415171,0.006721108,0.212618372,0.02071177,0.045097295,0.00523492,-0.027131982,-0.017555635,0.006114676,-0.0001466,-72.06011171,2644.46735,0.270071594,11279,1516357,234575415,38944815907,1560984,208533638,32356834634,5.43E+12,243084514,32593206474,5.09E+12,8.64E+14,1347.440731,1071.397376,0,1,1
10,2,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/22-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,22-1-2,0,slice2,4370,22896,950,1280,806,1121,876.2942792,1180.147826,4370,2.18E-11,2853703.557,12388254.04,-1.91E-11,63263.89565,-52432110.27,95417110.44,5210636.504,-40918246.03,2030028809,-19536863369,13.21272382,12444,0.672930121,74.5926056,0,0.190863033,0.075684621,0.422285296,0.015276311,0.086330543,0.012065455,0.000377417,0.001330854,9.59E-05,1192.753636,652.633106,653.0214089,-14.47686399,-14.47686399,1192.365333,138.1450621,158.67577,16.64331698,4.295160869,3.16227766,127.0731403,102.1867393,nan,nan,0.149432817,0.009813106,nan,0.003312784,-0.041533042,0.001143357,0.272852479,-0.032412566,0.024325282,-0.003541358,0.149025924,-0.017373017,-0.003231289,0.001003481,1.536436657,851.8082246,0.351173256,4370,307186,24447122,2132079142,258476,18232648,1402456190,1.16E+11,20498930,1407523106,1.02E+11,7.89E+12,876.2942792,1180.147826,0,2,2
