ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Group,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Children_FilteredNuclei_Count,Children_Microglia_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,ObjectSkeleton_NumberBranchEnds_MorphologicalSkeleton,ObjectSkeleton_NumberNonTrunkBranches_MorphologicalSkeleton,ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,ObjectSkeleton_TotalObjectSkeletonLength_MorphologicalSkeleton
11,97,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1392,2226,1337,4779,1284,4737,1310.769397,4759.249282,1392,-7.46E-14,238614.9763,-403559.6208,-3.74E-12,-86699.9806,155222.593,-27357437.09,136980.4993,140925.5442,20845596.9,-42612356.36,1.345922819,1487,0.834969492,42.09928083,1,0.625336927,0.742984654,0.193839322,0.010759532,0.000220691,1.40E-05,1.16E-10,6.43E-08,7.70E-10,207.106971,62.71736487,171.4188048,62.28446882,62.28446882,98.40553109,57.56484636,55,14.86606875,6.063302121,5.656854249,31.0224138,31.67771832,nan,nan,0.123145693,-0.005582254,nan,-0.04474459,0.002147123,-0.010142796,0.070693629,0.001949358,0.007728525,-0.000423446,-0.003047512,-0.006400355,-0.000136219,-0.001209206,-60.18786905,153.4386002,0.936112979,1392,37263,1236123,45461865,30971,742375,23016259,810214273,826063,18396109,538822717,18110473783,1,1,1310.769397,4759.249282,0,97,6,3,3,119.8822531
11,98,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,2111,3795,852,4804,783,4749,813.4879204,4774.578873,2111,-2.66E-12,504839.442,3538068.379,3.13E-12,-152561.2387,-178882.137,-79377096.09,374920.6177,-1288692.537,59670590.82,-234294069.1,1.829637412,2487,0.739945993,51.84408046,1,0.556258235,0.54655638,0.197418467,0.005538031,0.001348077,0.00012887,3.18E-08,-1.02E-06,4.33E-08,286.9233341,129.8270495,239.1470592,72.2696536,72.2696536,177.6033244,67.75524589,70.60453243,17.69180601,6.631836174,5.830951895,48.26137883,45.57666938,nan,nan,0.113286148,0.017280076,nan,-0.034234796,-0.000873668,-0.008437825,0.084132319,-0.006294029,0.006343014,-0.000542066,0.003733092,-0.003956562,0.00044854,-0.000708228,-56.53196751,220.3086579,0.848813832,2111,64360,2467042,109536058,53997,1493695,53622721,2280647443,1756103,44446547,1458669585,57260348795,1,1,813.4879204,4774.578873,0,98,41,41,10,1044.075267
11,99,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1313,1887,809,4974,758,4937,783.5422696,4955.989337,1313,-5.22E-12,220051.904,10290.25031,-1.42E-14,45761.59177,229634.2021,13494662.57,98017.85072,74849.69274,12788356.11,48057777.48,1.269189782,1378,0.805151332,40.88720487,1,0.695813461,0.787904231,0.184498535,0.00782916,0.000164547,7.35E-06,7.07E-11,8.19E-08,2.46E-10,179.2120745,63.03450189,167.5947479,-34.85269747,-34.85269747,74.65182843,53.54804564,52.20153254,15.26433752,6.136892617,5.656854249,31.60424062,31.7577082,nan,nan,0.127642611,0.000164727,nan,0.026544324,0.003675994,0.005961669,0.056855924,0.001198197,0.005649637,0.000585918,-0.001332551,0.003374433,0.000422373,0.000616803,71.56540522,144.7106781,0.952830189,1313,33537,1076663,38751957,24933,682607,23012461,856530407,571479,16409685,566303151,21363983025,1,1,783.5422696,4955.989337,0,99,30,29,9,785.3523909
11,100,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1632,3200,1492,5005,1428,4955,1458.556373,4979.432598,1632,4.57E-12,477764.8137,903743.2465,-5.88E-12,-226479.799,-602893.3781,-102584774.9,226430.5858,226664.7477,68646970.03,255736787.8,1.748018355,1949,0.92069034,45.58428388,1,0.51,0.572076373,0.264394779,0.037827435,0.000344249,0.000126183,2.45E-08,2.31E-05,9.59E-09,374.4522334,57.04004567,292.7480476,138.7743867,138.7743867,138.7442315,77.40307316,68.50547423,14.76482306,5.536406648,5.099019514,31.96068232,30.20994423,nan,nan,0.179379931,0.008399331,nan,-0.085033325,-0.005603252,-0.023600568,0.085014848,0.002106607,0.015792865,0.001456373,0.00162729,-0.013652154,-0.001027395,-0.003441097,-59.51231588,189.3380951,0.837352488,1632,49868,2001550,91261370,39874,991925,34459371,1437513827,1200656,25847377,782950431,29409319147,1,1,1458.556373,4979.432598,0,100,8,5,5,226.6518068
11,101,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1555,2300,335,5023,285,4977,308.9491961,4999.034727,1555,2.65E-12,212594.9865,32269.14075,1.45E-12,-11227.25659,-121847.6351,-2743791.438,178612.1248,9288.051262,13610365.85,-8083781.235,1.141302996,1600,0.434278466,44.49592669,1,0.676086957,0.876191514,0.161787869,0.00028375,2.59E-05,1.91E-07,8.30E-14,2.88E-09,4.15E-13,138.8869539,112.6931819,136.7170331,7.220100702,7.220100702,114.8631027,47.1401237,49.09175083,19.79898987,7.326035222,6.403124237,41.5026576,42.46281798,nan,nan,0.087920922,0.000338424,nan,-0.004643152,-0.001277883,-0.000729726,0.073866947,9.74E-05,0.00361975,-5.45E-05,0.001250495,-0.000670015,-6.84E-05,-6.63E-05,-73.27243514,149.3380951,0.971875,1555,37241,1104487,36666803,34264,809368,23677454,777126082,933610,21873718,623692520,19883975884,1,1,308.9491961,4999.034727,0,101,20,20,5,541.286372
11,102,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1369,2162,584,5074,538,5027,561.8758218,5052.753104,1369,2.27E-12,145802.8897,-222948.7432,7.23E-12,715.0277575,640783.8776,460463.9162,186608.5493,302033.1569,14905513.97,41712921.08,1.395688348,1495,0.467749277,41.75002918,1,0.633209991,0.716492333,0.177365466,0.000474635,0.001773973,4.84E-06,1.47E-10,4.55E-08,4.24E-10,136.3192657,106.4940572,106.5032065,-0.522299312,-0.522299312,136.3101164,46.70233668,47.5394573,15.23154621,5.957045744,5.385164807,41.61573285,41.27838314,nan,nan,0.077796352,-0.003215114,nan,0.000381519,0.009240659,0.000179467,0.099569113,0.00435558,0.005809471,0.000439398,-0.011122252,-1.03E-05,0.000810356,0.000124134,1.003569439,154.9533188,0.915719064,1369,32686,926208,28853356,35256,842481,24527659,790644495,1094560,26472381,784750051,25752633303,1,1,561.8758218,5052.753104,0,102,13,8,5,385.0193421
11,103,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1176,1596,937,5074,899,5032,915.289966,5053.22449,1176,-2.52E-12,107124.1216,238475.2739,-4.05E-12,7221.44898,106993.5815,2001727.713,127770.7347,-350070.6353,9558504.343,-42210317.04,1.255737828,1249,0.440174285,38.69534474,1,0.736842105,0.79634457,0.169847384,0.000331942,0.000821236,5.54E-06,-3.65E-10,-7.86E-08,8.19E-11,110.5831974,89.1573267,91.09194013,-6.140687908,-6.140687908,108.6485839,42.06341828,43.41658669,15.8113883,5.95122161,5.385164807,37,37.769263,nan,nan,0.077459133,0.005028345,nan,0.005221673,0.002256002,0.001230787,0.092388252,-0.007381377,0.005877166,-0.000756821,-0.002336535,0.000463995,0.000129045,7.13E-05,17.48694609,136.2253967,0.941553243,1176,19157,419191,10557179,24960,413819,9239383,237050147,657534,10667679,235424503,6005296671,1,1,915.289966,5053.22449,0,103,25,22,9,727.3818284
11,104,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1254,1850,466,5101,429,5051,445.3692185,5077.964912,1254,8.74E-13,111136.0518,271187.4234,1.36E-12,63463.24561,117164.9,10265389.16,191856.4561,-332078.962,15192763.82,-10479091.5,1.339684995,1349,0.814555825,39.95800782,1,0.677837838,0.746444129,0.19268008,0.009149975,0.000863071,0.000104403,2.65E-08,7.03E-06,1.68E-08,180.7864088,60.83441093,88.6252407,-50.60864882,-50.60864882,152.9955791,53.7827346,53.33854141,15.62049935,5.882367991,5.385164807,32.86496436,31.19856687,nan,nan,0.070674036,0.004869963,nan,0.040357774,0.002104039,0.005205744,0.122006044,-0.005963449,0.007704495,-0.000150066,-0.012263117,0.010465112,-0.000593003,0.001121652,28.77259829,145.2964646,0.929577465,1254,20527,447147,11229055,33814,616972,14252132,369824746,1103648,21156338,499220698,13090035680,1,1,445.3692185,5077.964912,0,104,19,15,10,392.3036125
11,105,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1203,1824,208,5157,160,5119,184.9825436,5138.012469,1203,-7.50E-13,164330.6334,-268543.15,-3.06E-12,-59127.73815,-16445.32502,-15159013.45,104982.813,154633.1281,12162197.75,22797319.49,1.251344526,1258,0.811716245,39.1370307,1,0.659539474,0.799140428,0.186091606,0.008358673,0.000214391,1.15E-05,-4.90E-10,-9.85E-07,2.96E-10,166.9267076,56.94149389,136.6006928,49.15023953,49.15023953,87.2675087,51.68004762,50.24937811,13.89244399,5.938832819,5.385164807,29.29440496,30.18383511,nan,nan,0.113550036,-0.005349954,nan,-0.040856392,-0.000327626,-0.008707111,0.07254157,0.003080622,0.006985784,0.000377532,-0.002195221,-0.005764413,-0.000462403,-0.000999845,-58.32514652,137.5391052,0.956279809,1203,30054,915156,30805176,22872,512273,14428607,458581157,539836,11392781,303252923,9163030889,1,1,184.9825436,5138.012469,0,105,8,3,5,104.4974764
11,106,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,925,1435,1284,5212,1249,5171,1266.370811,5190.317838,925,3.47E-12,58707.81189,-3410.636711,9.13E-13,30668.98162,-99422.76907,4276177.633,100680.5557,-115521.6143,5264350.453,-20522730.01,1.290309574,980,0.797514683,34.31831259,1,0.644599303,0.775007812,0.186282972,0.007545555,0.000386195,2.14E-05,-5.23E-10,-5.33E-07,-1.87E-09,126.3310094,45.9807393,63.46790475,-33.15565581,-33.15565581,108.843844,44.95882728,43.0464865,12.04159458,5.118306128,5,27.16399,27.12363967,nan,nan,0.068613951,-0.000131063,nan,0.035843952,-0.0038206,0.005402945,0.117669021,-0.004439243,0.0066515,-0.000852588,0.003108965,0.007124043,-0.000805057,0.000897732,27.80834407,122.4680374,0.943877551,925,16068,337822,7904436,17869,341068,7492058,179554270,445871,8814536,195023498,4664396102,1,1,1266.370811,5190.317838,0,106,1,0,1,8.242640853
11,107,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1412,1887,342,5216,291,5179,316.7464589,5197.092776,1412,3.41E-13,237311.2323,-285412.5508,-3.59E-12,21274.21388,-17636.4822,8632141.711,111352.8463,134171.1204,14788567.45,4058986.467,1.224426017,1489,0.74303691,42.40063958,1,0.748277689,0.816709206,0.174879061,0.004446746,8.53E-05,4.08E-06,7.43E-11,2.51E-07,-1.67E-11,170.5434703,76.38576386,168.067445,-15.06672371,-15.06672371,78.86178918,52.23691726,51.19570294,16.76305461,6.589727254,6,35.09157903,34.95957983,nan,nan,0.119027936,-0.003809661,nan,0.010670484,-0.00023541,0.003066299,0.055851125,0.001790904,0.005253177,3.84E-05,0.000310034,0.001131761,0.000112537,0.00027463,80.66758011,147.3969696,0.948287441,1412,36354,1173298,42142704,25547,679019,22306053,812055185,573569,15671361,518590471,18902887803,1,1,316.7464589,5197.092776,0,107,20,13,9,468.132043
11,108,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice1.tif,0,169-5-4,Cyr61,0,slice1.tif,1444,1935,763,5230,720,5185,742.998615,5208.565097,1444,-2.27E-12,163917.9972,-287314.9003,1.71E-13,-36130.86981,192028.3522,-9965818.228,185728.8809,263978.7698,18219603.81,5323163.331,1.23800773,1515,0.595902866,42.87840835,1,0.74625323,0.807749399,0.167685407,0.001310429,0.000295632,7.25E-07,-4.16E-12,-1.05E-08,-9.77E-12,147.2051556,94.93257158,113.5166186,25.02137798,25.02137798,128.6211086,48.53125272,51.0881591,18.38477631,6.750384005,6,39.18171636,38.9733389,nan,nan,0.078612617,-0.003626103,nan,-0.017327824,0.002423524,-0.003309873,0.08907279,0.003331586,0.006051142,4.65E-05,-0.003222496,-0.002996172,3.08E-05,-0.000470976,-36.60226061,149.882251,0.953135314,1444,33210,927702,28588320,34028,746466,20391496,619637088,987602,21274602,574490084,17268766704,1,1,742.998615,5208.565097,0,108,28,22,9,576.3868756
12,1,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,1956,4161,551,779,494,706,522.0628834,744.1150307,1956,-9.71E-12,313915.2653,-179775.6975,-2.27E-12,-250854.1488,-755787.6331,-72527233.03,613243.1181,1630527.382,78183596.62,393124360.1,1.877004575,2477,0.879256731,49.90447424,1,0.470079308,0.532763752,0.242335048,0.02331694,0.00091647,0.000258458,1.26E-07,3.93E-05,-3.11E-09,386.3431548,87.66419869,160.488377,128.2485423,128.2485423,313.5189765,78.6224553,73.54590403,16.40121947,5.909708861,5.385164807,40.56879657,37.45166457,nan,nan,0.082049272,-0.001062451,nan,-0.065566739,-0.004466606,-0.009691579,0.160285775,0.009636204,0.010447421,0.001187788,-0.009132978,-0.016352998,-0.001769349,-0.001771429,-29.58948327,214.7939392,0.789664917,1956,54891,1854315,69476385,74553,1841318,55842104,1919276510,3454833,79460476,2215623326,69754718992,1,1,522.0628834,744.1150307,0,1,11,8,3,380.0487788
12,2,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,1204,1560,228,822,189,782,208.076412,802.4975083,1204,-3.45E-12,110970.9701,-12363.0652,-5.68E-13,-12216.77076,52165.53806,-2689908.638,122040.9925,858.727056,7845764.663,-287823.6761,1.096656931,1233,0.454390616,39.15329375,1,0.771794872,0.911862198,0.160740474,0.000342414,1.78E-05,5.63E-08,-3.80E-14,-8.57E-10,4.17E-14,107.9054268,85.62610359,92.16857982,10.14681957,10.14681957,101.3629506,41.55101478,41.40048309,17.72004515,6.643802393,5.830951895,36.04996533,37.01374957,nan,nan,0.076551977,-0.000245788,nan,-0.008427591,0.001037092,-0.001541197,0.084188497,1.71E-05,0.00449527,-4.75E-06,-0.001100412,-0.001142581,0.000147855,-0.000164219,-32.81315295,128.8111832,0.97648013,1204,22968,549118,14696694,24679,458570,10841612,288203696,627899,11478092,266031722,6937006994,1,1,208.076412,802.4975083,0,2,2,1,1,41.14213639
12,3,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,1661,2610,702,854,657,796,679.0373269,824.2390126,1661,1.50E-12,174399.6857,-41241.49129,-1.59E-12,-2742.818784,-129915.5211,2447512.943,297290.112,134292.6732,16128056.04,-11945355.27,1.341560137,1784,0.643191406,45.98750791,1,0.636398467,0.7454008,0.17096894,0.001988026,5.05E-05,2.34E-06,1.09E-11,3.88E-08,-2.29E-11,179.0194456,104.959963,104.9968006,1.65130571,1.65130571,178.9826081,53.51925942,57.42821606,19.20937271,6.77585326,6.08276253,40.79338182,40.9799879,nan,nan,0.063213005,-0.000366784,nan,-0.000994164,-0.001155412,0.000534092,0.107755935,0.001194341,0.003519436,-6.40E-05,0.002440235,-0.001023319,-0.000148409,-2.00E-05,-1.2779489,167.3380951,0.931053812,1661,36604,981054,29265172,46905,1030918,27453192,816282004,1621841,35720424,934592622,27196375974,1,1,679.0373269,824.2390126,0,3,13,8,6,415.7767021
12,4,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,1015,1394,264,896,230,855,247.5162562,874.2955665,1015,1.02E-12,66253.48177,-40012.96049,-4.38E-12,27159.12315,-51492.39514,4093843.164,114435.33,11915.62572,6197124.336,-4113332.063,1.189113906,1055,0.757169256,35.94910483,1,0.728120516,0.840962329,0.175387718,0.00496716,6.15E-05,2.22E-06,-1.39E-11,-7.48E-08,2.20E-11,124.7768927,53.24164109,65.27436628,-26.7577568,-26.7577568,112.7441675,44.68143108,43.60045871,13.92838828,5.735497643,5.099019514,28.02355416,29.18674798,nan,nan,0.06430972,-0.001219089,nan,0.026362322,-0.001568838,0.003915012,0.111077998,0.000363038,0.005926415,-0.00012347,0.002789959,0.005156377,-8.36E-05,0.00062271,24.21302557,123.1543289,0.962085308,1015,17779,377675,8896465,19585,370215,8187413,198049137,492339,9683953,217071527,5278136959,1,1,247.5162562,874.2955665,0,4,1,0,1,11.24264091
12,5,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,2014,3640,454,958,389,902,425.0263158,928.8311817,2014,1.06E-11,533285.6053,-2840514.532,2.70E-12,243910.9474,-2556966.828,139939979.8,348336.6018,-546393.0138,113355888.8,-1285280118,1.59080448,2234,0.862279541,50.63896171,1,0.553296703,0.628612763,0.217351974,0.016542932,0.002273968,0.000426464,4.18E-07,5.22E-05,-3.59E-08,348.3931046,89.35377078,264.7892777,-121.1077196,-121.1077196,172.9575977,74.66116577,74.81310046,18.86796226,6.756931957,6,40.29411765,37.8108494,nan,nan,0.131474319,-0.015604446,nan,0.060132929,-0.014046769,0.017130238,0.085877655,-0.003001625,0.013876045,-0.00350582,0.005086954,0.011315593,-0.001950664,0.003081338,55.3816663,200.6518036,0.901521934,2014,72557,3147247,148967831,54038,2190701,99461815,4810281353,1798240,77326407,3597705517,1.76014E+11,1,1,425.0263158,928.8311817,0,5,10,6,4,294.5634956
12,6,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,1207,1591,1069,941,1026,904,1045.492129,922.2916321,1207,2.27E-13,150719.6752,377953.458,3.79E-12,3349.770505,91692.00633,1106610.675,98831.34548,-310005.1164,10136468.9,-42898883.94,1.250845731,1279,0.588755371,39.20204243,1,0.758642363,0.799459098,0.171295049,0.001289706,0.000708372,2.57E-06,8.18E-12,4.76E-08,1.10E-10,125.0497378,81.70338622,124.8713134,-2.775286251,-2.775286251,81.88181067,44.73025604,45.27692569,15.8113883,6.038755472,5.385164807,35.34578227,36.15597018,nan,nan,0.103455935,0.007467413,nan,0.002299326,0.001811604,0.000629322,0.067839114,-0.006124924,0.005764543,-0.000702216,-0.000933366,0.000195618,0.000159026,4.40E-05,86.32149001,137.7401154,0.94370602,1207,23527,609311,18130417,22078,433697,11367573,341921513,502674,9610727,247598771,7370888495,1,1,1045.492129,922.2916321,0,6,3,0,3,26.55634934
12,7,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,938,1368,832,1027,796,989,813.9104478,1006.643923,938,2.53E-12,70842.47761,-6677.018935,1.45E-12,-17779.91045,-80404.42319,-2539650.158,75567.07036,45977.82497,4066121.231,8646186.599,1.174071246,983,0.627368844,34.5586269,1,0.685672515,0.851737067,0.166403985,0.001662292,0.000165446,2.19E-06,2.92E-12,1.79E-08,4.15E-11,97.1651696,58.92176854,75.52502944,18.95512841,18.95512841,80.5619087,39.42895781,38.60051813,14.76482306,5.660838866,5,30.22855467,30.7042065,nan,nan,0.080517089,-0.000247785,nan,-0.020208026,-0.002983822,-0.003077268,0.085886896,0.001706245,0.004926878,0.00034207,0.002738114,-0.003530449,-0.000445693,-0.000434393,-41.21591129,117.6396103,0.95422177,938,16800,371738,9188958,16550,278638,5841620,138158842,367574,6001978,120366972,2720264938,1,1,813.9104478,1006.643923,0,7,4,4,2,116.154331
12,8,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,1422,2052,462,1120,408,1082,434.8495077,1100.402954,1422,6.96E-13,251983.7947,5315.682217,3.10E-12,-59327.76793,-252135.4913,-22237140.44,119034.1076,119387.1337,17715224.49,70018153.16,1.2359122,1475,0.80555535,42.55051859,1,0.692982456,0.809118965,0.183482933,0.007766232,0.000134813,9.32E-06,1.68E-10,2.34E-07,-2.84E-10,193.1141149,67.79861524,177.2037937,41.72135579,41.72135579,83.70893642,55.58620187,55.71355311,17.11724277,6.510428494,5.830951895,34.12420751,32.93596581,nan,nan,0.124615889,6.97E-05,nan,-0.029339913,-0.003306625,-0.007733572,0.058867044,0.0015657,0.006160953,0.000645747,0.000729064,-0.00336685,-0.000504031,-0.000743177,-69.1257912,148.6101731,0.964067797,1422,38180,1277098,47826050,26169,643297,20064397,709286833,600621,14062153,415912629,13967898601,1,1,434.8495077,1100.402954,0,8,3,0,4,44.1421361
12,9,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,1160,2646,207,1161,165,1098,184.4706897,1125.710345,1160,-7.60E-13,109241.0034,289737.2037,2.44E-12,-135988.8483,-42631.24973,-26908128.34,334592.6759,-733479.8673,41908297.94,-81991739.3,2.6978357,1502,0.941433035,38.43120961,1,0.438397581,0.370667495,0.329840725,0.06890121,0.005059815,0.001873416,5.66E-06,0.000447466,-1.10E-06,343.5520528,39.06318794,94.17327883,117.2317658,117.2317658,288.441962,74.14062884,66.64833081,11.3137085,4.138151504,3.605551275,28.07016142,25.00022014,nan,nan,0.081183861,0.00632207,nan,-0.101061867,-0.000930214,-0.017238899,0.248656864,-0.016004541,0.026848873,-0.001542294,0.043116297,-0.046815535,0.005793476,-0.007674104,-25.17799222,198.3086579,0.772303595,1160,22586,549006,15233258,32144,489877,9874921,238057243,1225314,15587633,265905681,5497785431,1,1,184.4706897,1125.710345,0,9,6,1,5,87.62741816
12,10,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,1560,2928,666,1175,618,1114,636.4288462,1149.085897,1560,-2.03E-12,196578.1019,1390434.676,-2.39E-12,138109.5346,1041657.316,39612380.77,382674.4897,-294760.929,41307845.92,310908618.7,1.727492996,1938,0.854484768,44.56740614,1,0.532786885,0.578873548,0.238022926,0.018730358,0.00446456,0.000496187,-2.90E-07,-3.15E-05,6.79E-07,292.4078224,78.90794153,126.0116038,-88.53175296,-88.53175296,245.3041601,68.3997453,64.89992296,14.14213562,5.530925664,5,37.38133021,35.53205686,nan,nan,0.080776669,0.014465688,nan,0.056751124,0.010837107,0.010434152,0.157246256,-0.003066609,0.010880748,0.002073465,-0.029974701,0.014168143,0.000766542,0.001933425,28.01538328,184.0243866,0.80495356,1560,28749,726389,22022361,54734,1146794,31618066,1010591570,2303066,51839482,1484905366,48494508970,1,1,636.4288462,1149.085897,0,10,6,2,4,81.11269963
12,11,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/169-5-4_slice2.tif,0,169-5-4,Cyr61,0,slice2.tif,1688,2520,428,1228,368,1186,395.1125592,1204.680095,1688,-2.43E-12,353534.6137,973886.8287,5.89E-12,10449.78199,-694767.0315,-1392342.06,159127.2512,-342797.8077,21113848.28,-62597708.48,1.284955021,1765,0.743094838,46.35977083,1,0.66984127,0.778237358,0.17992277,0.004708971,0.000701211,4.15E-05,4.57E-09,8.57E-07,-5.40E-09,209.7717398,93.93789587,209.4399371,-6.190629141,-6.190629141,94.26969857,57.93399551,59.21148537,18.68154169,7.039546009,6.32455532,38.61362149,38.76862564,nan,nan,0.124075792,0.00831912,nan,0.003667434,-0.005934827,-0.000289487,0.055846978,-0.002928242,0.004389854,-0.000316778,0.002411101,0.000927394,-0.00043892,0.000108748,86.93202079,165.0954544,0.956373938,1688,45766,1594368,63371740,31532,865363,29654819,1148931649,748148,20331815,671060003,24881220917,1,1,395.1125592,1204.680095,0,11,0,0,0,0
